,slot,time,states_ch_0,backoff_ch_0,npca_enabled_ch_0,channel_0_occupied_remained,channel_0_obss_occupied_remained,states_ch_1,backoff_ch_1,npca_enabled_ch_1,channel_1_occupied_remained,channel_1_obss_occupied_remained,util_ch_0,util_ch_1
923,923,8307,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",21,0,"['primary_tx', 'primary_frozen']","[0, 5]","[False, False]",18,0,True,True
924,924,8316,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",20,0,"['primary_tx', 'primary_frozen']","[0, 5]","[False, False]",17,0,True,True
925,925,8325,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",19,0,"['primary_tx', 'primary_frozen']","[0, 5]","[False, False]",16,0,True,True
926,926,8334,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",18,0,"['primary_tx', 'primary_frozen']","[0, 5]","[False, False]",15,0,True,True
927,927,8343,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",17,0,"['primary_tx', 'primary_frozen']","[0, 5]","[False, False]",14,0,True,True
928,928,8352,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",16,0,"['primary_tx', 'primary_frozen']","[0, 5]","[False, False]",13,0,True,True
929,929,8361,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",15,0,"['primary_tx', 'primary_frozen']","[0, 5]","[False, False]",12,0,True,True
930,930,8370,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",14,0,"['primary_tx', 'primary_frozen']","[0, 5]","[False, False]",11,0,True,True
931,931,8379,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",13,0,"['primary_tx', 'primary_frozen']","[0, 5]","[False, False]",10,0,True,True
932,932,8388,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",12,0,"['primary_tx', 'primary_frozen']","[0, 5]","[False, False]",9,0,True,True
933,933,8397,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",11,0,"['primary_tx', 'primary_frozen']","[0, 5]","[False, False]",8,0,True,True
934,934,8406,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",10,0,"['primary_tx', 'primary_frozen']","[0, 5]","[False, False]",7,0,True,True
935,935,8415,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",9,0,"['primary_tx', 'primary_frozen']","[0, 5]","[False, False]",6,0,True,True
936,936,8424,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",8,0,"['primary_tx', 'primary_frozen']","[0, 5]","[False, False]",5,0,True,True
937,937,8433,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",7,0,"['primary_tx', 'primary_frozen']","[0, 5]","[False, False]",4,0,True,True
938,938,8442,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",6,0,"['primary_tx', 'primary_frozen']","[0, 5]","[False, False]",3,0,True,True
939,939,8451,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",5,0,"['primary_tx', 'primary_frozen']","[0, 5]","[False, False]",2,0,True,True
940,940,8460,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",4,0,"['primary_tx', 'primary_frozen']","[0, 5]","[False, False]",1,0,True,True
941,941,8469,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",3,0,"['primary_backoff', 'primary_backoff']","[0, 5]","[False, False]",0,0,True,False
942,942,8478,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",2,0,"['primary_tx', 'primary_backoff']","[0, 4]","[False, False]",33,0,True,True
943,943,8487,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",1,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",32,0,True,True
944,944,8496,"['primary_backoff', 'primary_backoff']","[3, 15]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",31,0,False,True
945,945,8505,"['primary_backoff', 'primary_backoff']","[2, 14]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",30,0,False,True
946,946,8514,"['primary_backoff', 'primary_backoff']","[1, 13]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",29,0,False,True
947,947,8523,"['primary_backoff', 'primary_backoff']","[0, 12]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",28,0,False,True
948,948,8532,"['primary_tx', 'primary_backoff']","[0, 11]","[False, False]",33,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",27,0,True,True
949,949,8541,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",32,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",26,0,True,True
950,950,8550,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",31,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",25,0,True,True
951,951,8559,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",30,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",24,0,True,True
952,952,8568,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",29,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",23,0,True,True
953,953,8577,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",28,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",22,0,True,True
954,954,8586,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",27,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",21,0,True,True
955,955,8595,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",26,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",20,0,True,True
956,956,8604,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",25,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",19,0,True,True
957,957,8613,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",24,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",18,0,True,True
958,958,8622,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",23,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",17,0,True,True
959,959,8631,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",22,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",16,0,True,True
960,960,8640,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",21,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",15,0,True,True
961,961,8649,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",20,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",14,0,True,True
962,962,8658,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",19,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",13,0,True,True
963,963,8667,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",18,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",12,0,True,True
964,964,8676,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",17,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",11,0,True,True
965,965,8685,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",16,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",10,0,True,True
966,966,8694,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",15,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",9,0,True,True
967,967,8703,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",14,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",8,0,True,True
968,968,8712,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",13,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",7,0,True,True
969,969,8721,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",12,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",6,0,True,True
970,970,8730,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",11,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",5,0,True,True
971,971,8739,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",10,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",4,0,True,True
972,972,8748,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",9,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",3,0,True,True
973,973,8757,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",8,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",2,0,True,True
974,974,8766,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",7,0,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",1,0,True,True
975,975,8775,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",6,0,"['primary_backoff', 'primary_backoff']","[6, 4]","[False, False]",0,0,True,False
976,976,8784,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",5,0,"['primary_backoff', 'primary_backoff']","[5, 3]","[False, False]",0,0,True,False
977,977,8793,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",4,0,"['primary_backoff', 'primary_backoff']","[4, 2]","[False, False]",0,0,True,False
978,978,8802,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",3,0,"['primary_backoff', 'primary_backoff']","[3, 1]","[False, False]",0,0,True,False
979,979,8811,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",2,0,"['primary_backoff', 'primary_backoff']","[2, 0]","[False, False]",0,0,True,False
980,980,8820,"['primary_tx', 'primary_frozen']","[0, 11]","[False, False]",1,0,"['primary_backoff', 'primary_tx']","[1, 0]","[False, False]",33,0,True,True
981,981,8829,"['primary_backoff', 'primary_backoff']","[10, 11]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",32,0,False,True
982,982,8838,"['primary_backoff', 'primary_backoff']","[9, 10]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",31,0,False,True
983,983,8847,"['primary_backoff', 'primary_backoff']","[8, 9]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",30,0,False,True
984,984,8856,"['primary_backoff', 'primary_backoff']","[7, 8]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",29,0,False,True
985,985,8865,"['primary_backoff', 'primary_backoff']","[6, 7]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",28,0,False,True
986,986,8874,"['primary_backoff', 'primary_backoff']","[5, 6]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",27,0,False,True
987,987,8883,"['primary_backoff', 'primary_backoff']","[4, 5]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",26,0,False,True
988,988,8892,"['primary_backoff', 'primary_backoff']","[3, 4]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",25,0,False,True
989,989,8901,"['primary_backoff', 'primary_backoff']","[2, 3]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",24,0,False,True
990,990,8910,"['primary_backoff', 'primary_backoff']","[1, 2]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",23,0,False,True
991,991,8919,"['primary_backoff', 'primary_backoff']","[0, 1]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",22,0,False,True
992,992,8928,"['primary_tx', 'primary_backoff']","[0, 0]","[False, False]",33,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",21,0,True,True
993,993,8937,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",32,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",20,0,True,True
994,994,8946,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",31,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",19,0,True,True
995,995,8955,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",30,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",18,0,True,True
996,996,8964,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",29,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",17,0,True,True
997,997,8973,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",28,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",16,0,True,True
998,998,8982,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",27,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",15,0,True,True
999,999,8991,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",26,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",14,0,True,True
1000,1000,9000,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",25,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",13,0,True,True
1001,1001,9009,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",24,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",12,0,True,True
1002,1002,9018,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",23,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",11,0,True,True
1003,1003,9027,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",22,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",10,0,True,True
1004,1004,9036,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",21,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",9,0,True,True
1005,1005,9045,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",20,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",8,0,True,True
1006,1006,9054,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",19,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",7,0,True,True
1007,1007,9063,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",18,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",6,0,True,True
1008,1008,9072,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",17,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",5,0,True,True
1009,1009,9081,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",16,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",4,0,True,True
1010,1010,9090,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",15,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",3,0,True,True
1011,1011,9099,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",14,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",2,0,True,True
1012,1012,9108,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",13,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",1,0,True,True
1013,1013,9117,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",12,0,"['primary_backoff', 'primary_backoff']","[1, 2]","[False, False]",0,0,True,False
1014,1014,9126,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",11,0,"['primary_backoff', 'primary_backoff']","[0, 1]","[False, False]",0,0,True,False
1015,1015,9135,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",10,0,"['primary_tx', 'primary_backoff']","[0, 0]","[False, False]",33,0,True,True
1016,1016,9144,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",9,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",32,0,True,True
1017,1017,9153,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",8,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",31,0,True,True
1018,1018,9162,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",7,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",30,0,True,True
1019,1019,9171,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",6,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",29,0,True,True
1020,1020,9180,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",5,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",28,0,True,True
1021,1021,9189,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",4,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",27,0,True,True
1022,1022,9198,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",3,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",26,0,True,True
1023,1023,9207,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",2,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",25,0,True,True
1024,1024,9216,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",1,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",24,0,True,True
1025,1025,9225,"['primary_backoff', 'primary_backoff']","[12, 0]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",23,0,False,True
1026,1026,9234,"['primary_backoff', 'primary_tx']","[11, 0]","[False, False]",33,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",22,0,True,True
1027,1027,9243,"['primary_frozen', 'primary_tx']","[11, 0]","[False, False]",32,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",21,0,True,True
1028,1028,9252,"['primary_frozen', 'primary_tx']","[11, 0]","[False, False]",31,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",20,0,True,True
1029,1029,9261,"['primary_frozen', 'primary_tx']","[11, 0]","[False, False]",30,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",19,0,True,True
1030,1030,9270,"['primary_frozen', 'primary_tx']","[11, 0]","[False, False]",29,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",18,0,True,True
1031,1031,9279,"['primary_frozen', 'primary_tx']","[11, 0]","[False, False]",28,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",17,0,True,True
1032,1032,9288,"['primary_frozen', 'primary_tx']","[11, 0]","[False, False]",27,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",16,0,True,True
1033,1033,9297,"['primary_frozen', 'primary_tx']","[11, 0]","[False, False]",26,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",15,0,True,True
1034,1034,9306,"['primary_frozen', 'primary_tx']","[11, 0]","[False, False]",25,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",14,0,True,True
1035,1035,9315,"['primary_frozen', 'primary_tx']","[11, 0]","[False, False]",24,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",13,0,True,True
1036,1036,9324,"['primary_frozen', 'primary_tx']","[11, 0]","[False, False]",23,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",12,0,True,True
1037,1037,9333,"['primary_frozen', 'primary_tx']","[11, 0]","[False, False]",22,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",11,0,True,True
1038,1038,9342,"['primary_frozen', 'primary_tx']","[11, 0]","[False, False]",21,0,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",10,0,True,True
