,slot,time,states_ch_0,backoff_ch_0,npca_enabled_ch_0,channel_0_occupied_remained,channel_0_obss_occupied_remained,states_ch_1,backoff_ch_1,npca_enabled_ch_1,channel_1_occupied_remained,channel_1_obss_occupied_remained,util_ch_0,util_ch_1
2316,2316,20844,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",25,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,153,True,False
2317,2317,20853,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",24,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,152,True,False
2318,2318,20862,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",23,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,151,True,False
2319,2319,20871,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",22,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,150,True,False
2320,2320,20880,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",21,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,149,True,False
2321,2321,20889,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",20,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,148,True,False
2322,2322,20898,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",19,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,147,True,False
2323,2323,20907,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",18,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,146,True,False
2324,2324,20916,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",17,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,145,True,False
2325,2325,20925,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",16,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,144,True,False
2326,2326,20934,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",15,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,143,True,False
2327,2327,20943,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",14,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,142,True,False
2328,2328,20952,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",13,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,141,True,False
2329,2329,20961,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",12,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,140,True,False
2330,2330,20970,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",11,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,139,True,False
2331,2331,20979,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",10,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,138,True,False
2332,2332,20988,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",9,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,137,True,False
2333,2333,20997,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",8,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,136,True,False
2334,2334,21006,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",7,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,135,True,False
2335,2335,21015,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",6,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,134,True,False
2336,2336,21024,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",5,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,133,True,False
2337,2337,21033,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",4,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,132,True,False
2338,2338,21042,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",3,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,131,True,False
2339,2339,21051,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",2,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,130,True,False
2340,2340,21060,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",1,0,"['npca_frozen', 'npca_frozen']","[2, 5]","[True, True]",0,129,True,False
2341,2341,21069,"['primary_backoff', 'primary_backoff']","[7, 6]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[2, 5]","[True, True]",0,128,False,False
2342,2342,21078,"['primary_backoff', 'primary_backoff']","[6, 5]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[1, 4]","[True, True]",0,127,False,False
2343,2343,21087,"['primary_backoff', 'primary_backoff']","[5, 4]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[0, 3]","[True, True]",0,126,False,False
2344,2344,21096,"['primary_backoff', 'primary_backoff']","[4, 3]","[False, False]",0,0,"['npca_tx', 'npca_backoff']","[0, 2]","[True, True]",0,125,False,True
2345,2345,21105,"['primary_backoff', 'primary_backoff']","[3, 2]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[15, 1]","[True, True]",0,124,False,False
2346,2346,21114,"['primary_backoff', 'primary_backoff']","[2, 1]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[14, 0]","[True, True]",0,123,False,False
2347,2347,21123,"['primary_backoff', 'primary_backoff']","[1, 0]","[False, False]",0,0,"['npca_backoff', 'npca_tx']","[13, 0]","[True, True]",0,122,False,True
2348,2348,21132,"['primary_frozen', 'primary_frozen']","[1, 0]","[False, False]",0,10,"['npca_frozen', 'npca_tx']","[13, 0]","[True, True]",0,121,False,True
2349,2349,21141,"['primary_frozen', 'primary_frozen']","[1, 0]","[False, False]",0,9,"['npca_frozen', 'npca_tx']","[13, 0]","[True, True]",0,120,False,True
2350,2350,21150,"['primary_frozen', 'primary_frozen']","[1, 0]","[False, False]",0,8,"['npca_frozen', 'npca_tx']","[13, 0]","[True, True]",0,119,False,True
2351,2351,21159,"['primary_frozen', 'primary_frozen']","[1, 0]","[False, False]",0,7,"['npca_frozen', 'npca_tx']","[13, 0]","[True, True]",0,118,False,True
2352,2352,21168,"['primary_frozen', 'primary_frozen']","[1, 0]","[False, False]",0,6,"['npca_frozen', 'npca_tx']","[13, 0]","[True, True]",0,117,False,True
2353,2353,21177,"['primary_frozen', 'primary_frozen']","[1, 0]","[False, False]",0,5,"['npca_frozen', 'npca_tx']","[13, 0]","[True, True]",0,116,False,True
2354,2354,21186,"['primary_frozen', 'primary_frozen']","[1, 0]","[False, False]",0,4,"['npca_frozen', 'npca_tx']","[13, 0]","[True, True]",0,115,False,True
2355,2355,21195,"['primary_frozen', 'primary_frozen']","[1, 0]","[False, False]",0,3,"['npca_frozen', 'npca_tx']","[13, 0]","[True, True]",0,114,False,True
2356,2356,21204,"['primary_frozen', 'primary_frozen']","[1, 0]","[False, False]",0,2,"['npca_frozen', 'npca_tx']","[13, 0]","[True, True]",0,113,False,True
2357,2357,21213,"['primary_frozen', 'primary_frozen']","[1, 0]","[False, False]",0,1,"['npca_frozen', 'npca_tx']","[13, 0]","[True, True]",0,112,False,True
2358,2358,21222,"['primary_backoff', 'primary_backoff']","[1, 0]","[False, False]",0,0,"['npca_backoff', 'npca_tx']","[13, 0]","[True, True]",0,111,False,True
2359,2359,21231,"['primary_backoff', 'primary_tx']","[0, 0]","[False, False]",33,0,"['npca_backoff', 'npca_backoff']","[12, 7]","[True, True]",0,110,True,False
2360,2360,21240,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",32,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,109,True,False
2361,2361,21249,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",31,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,108,True,False
2362,2362,21258,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",30,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,107,True,False
2363,2363,21267,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",29,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,106,True,False
2364,2364,21276,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",28,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,105,True,False
2365,2365,21285,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",27,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,104,True,False
2366,2366,21294,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",26,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,103,True,False
2367,2367,21303,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",25,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,102,True,False
2368,2368,21312,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",24,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,101,True,False
2369,2369,21321,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",23,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,100,True,False
2370,2370,21330,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",22,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,99,True,False
2371,2371,21339,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",21,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,98,True,False
2372,2372,21348,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",20,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,97,True,False
2373,2373,21357,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",19,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,96,True,False
2374,2374,21366,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",18,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,95,True,False
2375,2375,21375,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",17,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,94,True,False
2376,2376,21384,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",16,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,93,True,False
2377,2377,21393,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",15,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,92,True,False
2378,2378,21402,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",14,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,91,True,False
2379,2379,21411,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",13,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,90,True,False
2380,2380,21420,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",12,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,89,True,False
2381,2381,21429,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",11,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,88,True,False
2382,2382,21438,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",10,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,87,True,False
2383,2383,21447,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",9,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,86,True,False
2384,2384,21456,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",8,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,85,True,False
2385,2385,21465,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",7,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,84,True,False
2386,2386,21474,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",6,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,83,True,False
2387,2387,21483,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",5,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,82,True,False
2388,2388,21492,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",4,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,81,True,False
2389,2389,21501,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",3,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,80,True,False
2390,2390,21510,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",2,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,79,True,False
2391,2391,21519,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",1,0,"['npca_frozen', 'npca_frozen']","[12, 7]","[True, True]",0,78,True,False
2392,2392,21528,"['primary_backoff', 'primary_backoff']","[0, 8]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[12, 7]","[True, True]",0,77,False,False
2393,2393,21537,"['primary_tx', 'primary_backoff']","[0, 7]","[False, False]",33,0,"['npca_backoff', 'npca_backoff']","[11, 6]","[True, True]",0,76,True,False
2394,2394,21546,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",32,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,75,True,False
2395,2395,21555,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",31,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,74,True,False
2396,2396,21564,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",30,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,73,True,False
2397,2397,21573,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",29,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,72,True,False
2398,2398,21582,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",28,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,71,True,False
2399,2399,21591,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",27,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,70,True,False
2400,2400,21600,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",26,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,69,True,False
2401,2401,21609,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",25,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,68,True,False
2402,2402,21618,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",24,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,67,True,False
2403,2403,21627,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",23,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,66,True,False
2404,2404,21636,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",22,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,65,True,False
2405,2405,21645,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",21,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,64,True,False
2406,2406,21654,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",20,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,63,True,False
2407,2407,21663,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",19,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,62,True,False
2408,2408,21672,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",18,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,61,True,False
2409,2409,21681,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",17,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,60,True,False
2410,2410,21690,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",16,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,59,True,False
2411,2411,21699,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",15,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,58,True,False
2412,2412,21708,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",14,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,57,True,False
2413,2413,21717,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",13,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,56,True,False
2414,2414,21726,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",12,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,55,True,False
2415,2415,21735,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",11,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,54,True,False
2416,2416,21744,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",10,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,53,True,False
2417,2417,21753,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",9,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,52,True,False
2418,2418,21762,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",8,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,51,True,False
2419,2419,21771,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",7,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,50,True,False
2420,2420,21780,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",6,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,49,True,False
2421,2421,21789,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",5,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,48,True,False
2422,2422,21798,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",4,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,47,True,False
2423,2423,21807,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",3,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,46,True,False
2424,2424,21816,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",2,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,45,True,False
2425,2425,21825,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",1,0,"['npca_frozen', 'npca_frozen']","[11, 6]","[True, True]",0,44,True,False
2426,2426,21834,"['primary_backoff', 'primary_backoff']","[13, 7]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[11, 6]","[True, True]",0,43,False,False
2427,2427,21843,"['primary_backoff', 'primary_backoff']","[12, 6]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[10, 5]","[True, True]",0,42,False,False
2428,2428,21852,"['primary_backoff', 'primary_backoff']","[11, 5]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[9, 4]","[True, True]",0,41,False,False
2429,2429,21861,"['primary_backoff', 'primary_backoff']","[10, 4]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[8, 3]","[True, True]",0,40,False,False
2430,2430,21870,"['primary_backoff', 'primary_backoff']","[9, 3]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[7, 2]","[True, True]",0,39,False,False
2431,2431,21879,"['primary_backoff', 'primary_backoff']","[8, 2]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[6, 1]","[True, True]",0,38,False,False
2432,2432,21888,"['primary_backoff', 'primary_backoff']","[7, 1]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[5, 0]","[True, True]",0,37,False,False
2433,2433,21897,"['primary_backoff', 'primary_backoff']","[6, 0]","[False, False]",0,0,"['npca_backoff', 'npca_tx']","[4, 0]","[True, True]",0,36,False,True
2434,2434,21906,"['primary_frozen', 'primary_frozen']","[6, 0]","[False, False]",0,10,"['npca_frozen', 'npca_tx']","[4, 0]","[True, True]",0,35,False,True
2435,2435,21915,"['primary_frozen', 'primary_frozen']","[6, 0]","[False, False]",0,9,"['npca_frozen', 'npca_tx']","[4, 0]","[True, True]",0,34,False,True
